date_started,date_ended,disaster_type,incident_type,incident_title,days_lasted,county,state,state_abbr,division_name,region_name,fip_code
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Union County,New Mexico,NM,Mountain,West,NM-059
2000-05-05,2000-07-07,EM,Fire,Severe Fire Threats,63.0,Harding County,New Mexico,NM,Mountain,West,NM-021
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Harding County,New Mexico,NM,Mountain,West,NM-021
2000-05-05,2000-07-07,EM,Fire,Severe Fire Threats,63.0,Lea County,New Mexico,NM,Mountain,West,NM-025
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Lea County,New Mexico,NM,Mountain,West,NM-025
2006-01-01,2006-01-04,FM,Fire,Southeast New Mexico Fire Complex,3.0,Lea County,New Mexico,NM,Mountain,West,NM-025
2000-05-05,2000-07-07,EM,Fire,Severe Fire Threats,63.0,Hidalgo County,New Mexico,NM,Mountain,West,NM-023
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Hidalgo County,New Mexico,NM,Mountain,West,NM-023
2000-05-05,2000-07-07,EM,Fire,Severe Fire Threats,63.0,Roosevelt County,New Mexico,NM,Mountain,West,NM-041
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Roosevelt County,New Mexico,NM,Mountain,West,NM-041
2011-04-17,2011-04-21,FM,Fire,Tire Fire,4.0,Roosevelt County,New Mexico,NM,Mountain,West,NM-041
2000-05-05,2000-07-07,EM,Fire,Severe Fire Threats,63.0,Curry County,New Mexico,NM,Mountain,West,NM-009
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Curry County,New Mexico,NM,Mountain,West,NM-009
2011-04-17,2011-04-21,FM,Fire,Tire Fire,4.0,Curry County,New Mexico,NM,Mountain,West,NM-009
2000-05-05,2000-07-07,EM,Fire,Severe Fire Threats,63.0,Colfax County,New Mexico,NM,Mountain,West,NM-007
2002-06-02,2002-06-16,FS,Fire,Nm-Ponil Fire-06/02/02,14.0,Colfax County,New Mexico,NM,Mountain,West,NM-007
2002-06-02,2002-07-14,FS,Fire,Nm-Turkey Fire-6-2-02,42.0,Colfax County,New Mexico,NM,Mountain,West,NM-007
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Colfax County,New Mexico,NM,Mountain,West,NM-007
2006-03-01,2006-03-07,FM,Fire,Casa Fire,6.0,Colfax County,New Mexico,NM,Mountain,West,NM-007
2006-06-18,,FM,Fire,Rivera Mesa Fire,,Colfax County,New Mexico,NM,Mountain,West,NM-007
2011-06-12,2011-07-28,FM,Fire,Track Fire ,46.0,Colfax County,New Mexico,NM,Mountain,West,NM-007
2000-05-05,2000-07-07,EM,Fire,Severe Fire Threats,63.0,Luna County,New Mexico,NM,Mountain,West,NM-029
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Luna County,New Mexico,NM,Mountain,West,NM-029
2000-05-05,2000-07-07,EM,Fire,Severe Fire Threats,63.0,Grant County,New Mexico,NM,Mountain,West,NM-017
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Grant County,New Mexico,NM,Mountain,West,NM-017
2011-03-07,2011-03-11,FM,Fire,Quail Ridge Fire,4.0,Grant County,New Mexico,NM,Mountain,West,NM-017
2012-05-23,2012-07-31,FM,Fire,Whitewater-Baldy Fire Complex,69.0,Grant County,New Mexico,NM,Mountain,West,NM-017
2000-05-05,2000-07-07,EM,Fire,Severe Fire Threats,63.0,Quay County,New Mexico,NM,Mountain,West,NM-037
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Quay County,New Mexico,NM,Mountain,West,NM-037
2000-06-12,2000-06-25,FS,Fire,High Meadows Fire ,13.0,Park County,Colorado,CO,Mountain,West,CO-093
2002-04-23,2002-04-29,FS,Fire,Co - Snaking Fire - 4/23/2002,6.0,Park County,Colorado,CO,Mountain,West,CO-093
2002-04-23,2002-08-06,DR,Fire,Wildfires,105.0,Park County,Colorado,CO,Mountain,West,CO-093
2002-05-05,2002-05-12,FS,Fire,Black Mountain Fire,7.0,Park County,Colorado,CO,Mountain,West,CO-093
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Park County,Colorado,CO,Mountain,West,CO-093
2008-06-24,,FM,Fire,Nash Ranch Fire,,Park County,Colorado,CO,Mountain,West,CO-093
2000-06-12,2000-06-25,FS,Fire,High Meadows Fire ,13.0,Jefferson County,Colorado,CO,Mountain,West,CO-059
2002-04-23,2002-08-06,DR,Fire,Wildfires,105.0,Jefferson County,Colorado,CO,Mountain,West,CO-059
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Jefferson County,Colorado,CO,Mountain,West,CO-059
2011-03-21,2011-03-26,FM,Fire,Indian Gulch Fire,5.0,Jefferson County,Colorado,CO,Mountain,West,CO-059
2012-03-26,2012-04-02,FM,Fire,Lower North Fork Fire,7.0,Jefferson County,Colorado,CO,Mountain,West,CO-059
2000-06-28,,FS,Fire,Two Fork Fire,,Benton County,Washington,WA,Pacific,West,WA-005
2001-02-28,2001-03-16,DR,Earthquake,Earthquake,16.0,Benton County,Washington,WA,Pacific,West,WA-005
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Benton County,Washington,WA,Pacific,West,WA-005
2009-08-21,2009-08-25,FM,Fire,Dry Creek Fire Complex ,4.0,Benton County,Washington,WA,Pacific,West,WA-005
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Carbon County,Montana,MT,Mountain,West,MT-009
2000-08-28,,FS,Fire,Mt - Willie Fire,,Carbon County,Montana,MT,Mountain,West,MT-009
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Carbon County,Montana,MT,Mountain,West,MT-009
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Park County,Montana,MT,Mountain,West,MT-067
2000-08-16,,FS,Fire,Mt - South Central Zone 4 Fire Complex,,Park County,Montana,MT,Mountain,West,MT-067
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Park County,Montana,MT,Mountain,West,MT-067
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Lake County,Montana,MT,Mountain,West,MT-047
2000-08-14,,FS,Fire,Mt - Northwestern Zone 1 Fire Complex,,Lake County,Montana,MT,Mountain,West,MT-047
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Lake County,Montana,MT,Mountain,West,MT-047
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Sanders County,Montana,MT,Mountain,West,MT-089
2000-08-14,,FS,Fire,Mt - Northwestern Zone 1 Fire Complex,,Sanders County,Montana,MT,Mountain,West,MT-089
2003-08-10,2003-08-24,FM,Fire,Mt-Cherry Creek Fire -08/06/03,14.0,Sanders County,Montana,MT,Mountain,West,MT-089
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Sanders County,Montana,MT,Mountain,West,MT-089
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Gallatin County,Montana,MT,Mountain,West,MT-031
2000-08-16,,FS,Fire,Mt - South Central Zone 4 Fire Complex,,Gallatin County,Montana,MT,Mountain,West,MT-031
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Gallatin County,Montana,MT,Mountain,West,MT-031
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Cascade County,Montana,MT,Mountain,West,MT-013
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Cascade County,Montana,MT,Mountain,West,MT-013
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Liberty County,Montana,MT,Mountain,West,MT-051
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Liberty County,Montana,MT,Mountain,West,MT-051
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Phillips County,Montana,MT,Mountain,West,MT-071
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Phillips County,Montana,MT,Mountain,West,MT-071
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Stillwater County,Montana,MT,Mountain,West,MT-095
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Stillwater County,Montana,MT,Mountain,West,MT-095
2006-07-10,2006-07-13,FM,Fire,Saunders Fire,3.0,Stillwater County,Montana,MT,Mountain,West,MT-095
2006-08-30,2006-09-15,FM,Fire,Derby Fire,16.0,Stillwater County,Montana,MT,Mountain,West,MT-095
2009-09-03,2009-09-05,FM,Fire,Eagle Mount Fire,2.0,Stillwater County,Montana,MT,Mountain,West,MT-095
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Carter County,Montana,MT,Mountain,West,MT-011
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Carter County,Montana,MT,Mountain,West,MT-011
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Petroleum County,Montana,MT,Mountain,West,MT-069
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Petroleum County,Montana,MT,Mountain,West,MT-069
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Lewis and Clark County,Montana,MT,Mountain,West,MT-049
2000-07-24,,FS,Fire,Mt - Central Zone 3B Fire Complex,,Lewis and Clark County,Montana,MT,Mountain,West,MT-049
2003-08-14,2003-09-12,FM,Fire,Mt-Lincoln Fire Complex - 08/14/2003,29.0,Lewis and Clark County,Montana,MT,Mountain,West,MT-049
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Lewis and Clark County,Montana,MT,Mountain,West,MT-049
2007-09-16,2007-09-16,FM,Fire,Country Club Fire,0.0,Lewis and Clark County,Montana,MT,Mountain,West,MT-049
2012-06-25,2012-06-29,FM,Fire,Corral Fire,4.0,Lewis and Clark County,Montana,MT,Mountain,West,MT-049
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Silver Bow County,Montana,MT,Mountain,West,MT-093
2000-08-05,,FS,Fire,Mt-Southwestern Zone Two Fire Complex,,Silver Bow County,Montana,MT,Mountain,West,MT-093
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Silver Bow County,Montana,MT,Mountain,West,MT-093
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Powder River County,Montana,MT,Mountain,West,MT-075
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Powder River County,Montana,MT,Mountain,West,MT-075
2012-06-25,2012-07-06,FM,Fire,Ash Creek Fire,11.0,Powder River County,Montana,MT,Mountain,West,MT-075
2012-06-25,2012-07-10,DR,Fire,Wildfire,15.0,Powder River County,Montana,MT,Mountain,West,MT-075
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Madison County,Montana,MT,Mountain,West,MT-057
2000-08-08,,FS,Fire,Mt - Central Zone 3C Fire Complex,,Madison County,Montana,MT,Mountain,West,MT-057
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Madison County,Montana,MT,Mountain,West,MT-057
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Glacier County,Montana,MT,Mountain,West,MT-035
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Glacier County,Montana,MT,Mountain,West,MT-035
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Teton County,Montana,MT,Mountain,West,MT-099
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Teton County,Montana,MT,Mountain,West,MT-099
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Chouteau County,Montana,MT,Mountain,West,MT-015
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Chouteau County,Montana,MT,Mountain,West,MT-015
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Garfield County,Montana,MT,Mountain,West,MT-033
2003-07-17,2003-07-25,FM,Fire,Mt - Missouri Breaks Complex Fire 07/16/03,8.0,Garfield County,Montana,MT,Mountain,West,MT-033
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Garfield County,Montana,MT,Mountain,West,MT-033
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Lincoln County,Montana,MT,Mountain,West,MT-053
2000-08-14,,FS,Fire,Mt - Northwestern Zone 1 Fire Complex,,Lincoln County,Montana,MT,Mountain,West,MT-053
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Lincoln County,Montana,MT,Mountain,West,MT-053
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Pondera County,Montana,MT,Mountain,West,MT-073
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Pondera County,Montana,MT,Mountain,West,MT-073
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Sweet Grass County,Montana,MT,Mountain,West,MT-097
2003-08-10,2003-09-09,FM,Fire,Mt-Hobble Fire-08/07/2003,30.0,Sweet Grass County,Montana,MT,Mountain,West,MT-097
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Sweet Grass County,Montana,MT,Mountain,West,MT-097
2006-08-30,2006-09-15,FM,Fire,Derby Fire,16.0,Sweet Grass County,Montana,MT,Mountain,West,MT-097
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Big Horn County,Montana,MT,Mountain,West,MT-003
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Big Horn County,Montana,MT,Mountain,West,MT-003
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Deer Lodge County,Montana,MT,Mountain,West,MT-023
2000-08-05,,FS,Fire,Mt-Southwestern Zone Two Fire Complex,,Deer Lodge County,Montana,MT,Mountain,West,MT-023
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Deer Lodge County,Montana,MT,Mountain,West,MT-023
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Granite County,Montana,MT,Mountain,West,MT-039
2000-08-05,,FS,Fire,Mt-Southwestern Zone Two Fire Complex,,Granite County,Montana,MT,Mountain,West,MT-039
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Granite County,Montana,MT,Mountain,West,MT-039
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Mineral County,Montana,MT,Mountain,West,MT-061
2000-08-05,,FS,Fire,Mt-Southwestern Zone Two Fire Complex,,Mineral County,Montana,MT,Mountain,West,MT-061
2003-08-12,2003-09-17,FM,Fire,Mt-Missoula/Mineral Fire Zone-08/08/03,36.0,Mineral County,Montana,MT,Mountain,West,MT-061
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Mineral County,Montana,MT,Mountain,West,MT-061
2013-07-18,2013-07-24,FM,Fire,West Mullan Fire,6.0,Mineral County,Montana,MT,Mountain,West,MT-061
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Prairie County,Montana,MT,Mountain,West,MT-079
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Prairie County,Montana,MT,Mountain,West,MT-079
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Treasure County,Montana,MT,Mountain,West,MT-103
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Treasure County,Montana,MT,Mountain,West,MT-103
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Custer County,Montana,MT,Mountain,West,MT-017
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Custer County,Montana,MT,Mountain,West,MT-017
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Beaverhead County,Montana,MT,Mountain,West,MT-001
2000-08-08,,FS,Fire,Mt - Central Zone 3C Fire Complex,,Beaverhead County,Montana,MT,Mountain,West,MT-001
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Beaverhead County,Montana,MT,Mountain,West,MT-001
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Golden Valley County,Montana,MT,Mountain,West,MT-037
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Golden Valley County,Montana,MT,Mountain,West,MT-037
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Meagher County,Montana,MT,Mountain,West,MT-059
2000-07-24,,FS,Fire,Mt - Central Zone 3B Fire Complex,,Meagher County,Montana,MT,Mountain,West,MT-059
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Meagher County,Montana,MT,Mountain,West,MT-059
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Powell County,Montana,MT,Mountain,West,MT-077
2000-08-05,,FS,Fire,Mt-Southwestern Zone Two Fire Complex,,Powell County,Montana,MT,Mountain,West,MT-077
2003-08-14,2003-09-12,FM,Fire,Mt-Lincoln Fire Complex - 08/14/2003,29.0,Powell County,Montana,MT,Mountain,West,MT-077
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Powell County,Montana,MT,Mountain,West,MT-077
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Toole County,Montana,MT,Mountain,West,MT-101
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Toole County,Montana,MT,Mountain,West,MT-101
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Blaine County,Montana,MT,Mountain,West,MT-005
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Blaine County,Montana,MT,Mountain,West,MT-005
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Fergus County,Montana,MT,Mountain,West,MT-027
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Fergus County,Montana,MT,Mountain,West,MT-027
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Jefferson County,Montana,MT,Mountain,West,MT-043
2000-07-24,,FS,Fire,Mt - Central Zone 3B Fire Complex,,Jefferson County,Montana,MT,Mountain,West,MT-043
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Jefferson County,Montana,MT,Mountain,West,MT-043
2012-08-28,2012-09-04,FM,Fire,Nineteen Mile Fire,7.0,Jefferson County,Montana,MT,Mountain,West,MT-043
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Yellowstone County,Montana,MT,Mountain,West,MT-111
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Yellowstone County,Montana,MT,Mountain,West,MT-111
2006-08-22,2006-08-27,FM,Fire,Emerald Hills Fire,5.0,Yellowstone County,Montana,MT,Mountain,West,MT-111
2007-08-19,2007-08-21,FM,Fire,Ford Road Fire,2.0,Yellowstone County,Montana,MT,Mountain,West,MT-111
2011-08-29,2011-09-01,FM,Fire,Canyon Creek Fire,3.0,Yellowstone County,Montana,MT,Mountain,West,MT-111
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Fallon County,Montana,MT,Mountain,West,MT-025
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Fallon County,Montana,MT,Mountain,West,MT-025
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Hill County,Montana,MT,Mountain,West,MT-041
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Hill County,Montana,MT,Mountain,West,MT-041
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Missoula County,Montana,MT,Mountain,West,MT-063
2000-08-05,,FS,Fire,Mt-Southwestern Zone Two Fire Complex,,Missoula County,Montana,MT,Mountain,West,MT-063
2003-08-12,2003-09-17,FM,Fire,Mt-Missoula/Mineral Fire Zone-08/08/03,36.0,Missoula County,Montana,MT,Mountain,West,MT-063
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Missoula County,Montana,MT,Mountain,West,MT-063
2007-08-04,2007-09-04,FM,Fire,Jocko Lakes Fire,31.0,Missoula County,Montana,MT,Mountain,West,MT-063
2007-08-16,2007-08-30,FM,Fire,Black Cat Fire,14.0,Missoula County,Montana,MT,Mountain,West,MT-063
2013-08-18,2013-08-24,FM,Fire,Lolo Creek Fire Complex,6.0,Missoula County,Montana,MT,Mountain,West,MT-063
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Ravalli County,Montana,MT,Mountain,West,MT-081
2000-08-05,,FS,Fire,Mt-Southwestern Zone Two Fire Complex,,Ravalli County,Montana,MT,Mountain,West,MT-081
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Ravalli County,Montana,MT,Mountain,West,MT-081
2012-09-10,2012-09-16,FM,Fire,Sawtooth Fire,6.0,Ravalli County,Montana,MT,Mountain,West,MT-081
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Wheatland County,Montana,MT,Mountain,West,MT-107
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Wheatland County,Montana,MT,Mountain,West,MT-107
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Flathead County,Montana,MT,Mountain,West,MT-029
2000-08-14,,FS,Fire,Mt - Northwestern Zone 1 Fire Complex,,Flathead County,Montana,MT,Mountain,West,MT-029
2003-07-21,2003-08-21,FM,Fire,Mt-Wedge Canyon Fire-07/18/2003,31.0,Flathead County,Montana,MT,Mountain,West,MT-029
2003-07-23,2003-08-21,FM,Fire,Mt-Robert Fire-07-23-03,29.0,Flathead County,Montana,MT,Mountain,West,MT-029
2003-08-21,2003-09-10,FM,Fire,Mt-Flathead Fire Zone-8/20/03,20.0,Flathead County,Montana,MT,Mountain,West,MT-029
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Flathead County,Montana,MT,Mountain,West,MT-029
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Judith Basin County,Montana,MT,Mountain,West,MT-045
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Judith Basin County,Montana,MT,Mountain,West,MT-045
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Broadwater County,Montana,MT,Mountain,West,MT-007
2000-07-24,,FS,Fire,Mt - Central Zone 3B Fire Complex,,Broadwater County,Montana,MT,Mountain,West,MT-007
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Broadwater County,Montana,MT,Mountain,West,MT-007
2000-07-13,2000-09-25,DR,Fire,Wildfires,74.0,Rosebud County,Montana,MT,Mountain,West,MT-087
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina Evacuation,33.0,Rosebud County,Montana,MT,Mountain,West,MT-087
2012-06-25,2012-07-06,FM,Fire,Ash Creek Fire,11.0,Rosebud County,Montana,MT,Mountain,West,MT-087
2012-06-25,2012-07-10,DR,Fire,Wildfire,15.0,Rosebud County,Montana,MT,Mountain,West,MT-087
2000-07-22,,FS,Fire,Wa-Wildfire-07-24-2000,,Okanogan County,Washington,WA,Pacific,West,WA-047
2001-08-13,2001-08-21,FS,Fire,Wa Brewster Fire Complex 2373,8.0,Okanogan County,Washington,WA,Pacific,West,WA-047
2001-08-13,2001-08-29,FS,Fire,Wa - Virginia Lakes Complex - 2372,16.0,Okanogan County,Washington,WA,Pacific,West,WA-047
2001-08-14,2001-08-29,FS,Fire,Wa Tonasket Fire Complex 2376,15.0,Okanogan County,Washington,WA,Pacific,West,WA-047
2002-07-24,2002-07-26,FS,Fire,Wa - Pickens Fire - 07/24/02,2.0,Okanogan County,Washington,WA,Pacific,West,WA-047
2003-07-15,2003-07-18,FM,Fire,Wa-Okanogan City Fire-07-16-2003,3.0,Okanogan County,Washington,WA,Pacific,West,WA-047
2003-09-05,2003-09-17,FM,Fire,Wa-Needle Fire-09-06-2003,12.0,Okanogan County,Washington,WA,Pacific,West,WA-047
2005-08-29,2005-10-01,EM,Coastal Storm,Hurricane Katrina Evacuation,33.0,Okanogan County,Washington,WA,Pacific,West,WA-047
2007-07-16,2007-07-20,FM,Fire,Tunk Grade Fire,4.0,Okanogan County,Washington,WA,Pacific,West,WA-047
2009-08-21,2009-08-26,FM,Fire,Oden Road Fire,5.0,Okanogan County,Washington,WA,Pacific,West,WA-047
2000-07-27,2000-09-26,DR,Fire,Wildfires,61.0,Bannock County,Idaho,ID,Mountain,West,ID-005
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina,33.0,Bannock County,Idaho,ID,Mountain,West,ID-005
2000-07-27,2000-09-26,DR,Fire,Wildfires,61.0,Lemhi County,Idaho,ID,Mountain,West,ID-059
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina,33.0,Lemhi County,Idaho,ID,Mountain,West,ID-059
2000-07-27,2000-09-26,DR,Fire,Wildfires,61.0,Blaine County,Idaho,ID,Mountain,West,ID-013
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina,33.0,Blaine County,Idaho,ID,Mountain,West,ID-013
2007-08-28,2007-09-06,FM,Fire,Castle Rock Fire,9.0,Blaine County,Idaho,ID,Mountain,West,ID-013
2013-08-15,2013-08-30,FM,Fire,Beaver Creek Fire,15.0,Blaine County,Idaho,ID,Mountain,West,ID-013
2000-07-27,2000-09-26,DR,Fire,Wildfires,61.0,Lincoln County,Idaho,ID,Mountain,West,ID-063
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina,33.0,Lincoln County,Idaho,ID,Mountain,West,ID-063
2000-07-27,2000-09-26,DR,Fire,Wildfires,61.0,Bingham County,Idaho,ID,Mountain,West,ID-011
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina,33.0,Bingham County,Idaho,ID,Mountain,West,ID-011
2000-07-27,2000-09-26,DR,Fire,Wildfires,61.0,Valley County,Idaho,ID,Mountain,West,ID-085
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina,33.0,Valley County,Idaho,ID,Mountain,West,ID-085
2007-08-30,2007-09-21,FM,Fire,East Zone Fire Complex,22.0,Valley County,Idaho,ID,Mountain,West,ID-085
2007-08-30,2007-09-21,FM,Fire,Cascade Fire Complex,22.0,Valley County,Idaho,ID,Mountain,West,ID-085
2010-08-26,2010-09-03,FM,Fire,Hurd Fire,8.0,Valley County,Idaho,ID,Mountain,West,ID-085
2000-07-27,2000-09-26,DR,Fire,Wildfires,61.0,Boise County,Idaho,ID,Mountain,West,ID-015
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina,33.0,Boise County,Idaho,ID,Mountain,West,ID-015
2012-09-18,2012-09-27,FM,Fire,Karney Fire,9.0,Boise County,Idaho,ID,Mountain,West,ID-015
2000-07-27,2000-09-26,DR,Fire,Wildfires,61.0,Power County,Idaho,ID,Mountain,West,ID-077
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina,33.0,Power County,Idaho,ID,Mountain,West,ID-077
2000-07-27,2000-09-26,DR,Fire,Wildfires,61.0,Elmore County,Idaho,ID,Mountain,West,ID-039
2005-08-29,2005-10-01,EM,Hurricane,Hurricane Katrina,33.0,Elmore County,Idaho,ID,Mountain,West,ID-039
2012-08-15,2012-09-05,FM,Fire,Trinity Ridge Fire,21.0,Elmore County,Idaho,ID,Mountain,West,ID-039
2013-08-12,2013-08-29,FM,Fire,Elk Fire,17.0,Elmore County,Idaho,ID,Mountain,West,ID-039
